Avg. price,Close,High,LTQ,LTT,Low,Lower circuit,Open,Upper circuit,Volume,change,exchange,holdings,ltp,symbol,timestamp,total_bids,total_offers
926.25,906.05,938.00,1,2020-04-27 12:50:31,912.05,815.45,914.20,996.65,"22,73,649",3.16 %,NSE,33,934.65,TITAN,2020-04-27 12:50:31.561855,"7,77,497","2,78,069"
926.25,906.05,938.00,1,2020-04-27 12:50:31,912.05,815.45,914.20,996.65,"22,73,649",3.16 %,NSE,33,934.65,TITAN,2020-04-27 12:50:32.562718,"7,77,497","2,78,069"
926.25,906.05,938.00,10,2020-04-27 12:50:31,912.05,815.45,914.20,996.65,"22,73,670",3.15 %,NSE,33,934.55,TITAN,2020-04-27 12:50:33.563566,"7,77,495","2,78,319"
926.25,906.05,938.00,7,2020-04-27 12:50:33,912.05,815.45,914.20,996.65,"22,73,691",3.14 %,NSE,33,934.50,TITAN,2020-04-27 12:50:34.566432,"7,77,454","2,79,555"
926.25,906.05,938.00,171,2020-04-27 12:50:34,912.05,815.45,914.20,996.65,"22,73,891",3.12 %,NSE,33,934.35,TITAN,2020-04-27 12:50:35.566612,"7,77,218","2,79,553"
926.25,906.05,938.00,296,2020-04-27 12:50:35,912.05,815.45,914.20,996.65,"22,74,394",3.17 %,NSE,33,934.75,TITAN,2020-04-27 12:50:36.567533,"7,77,278","2,78,289"
926.25,906.05,938.00,296,2020-04-27 12:50:35,912.05,815.45,914.20,996.65,"22,74,394",3.17 %,NSE,33,934.75,TITAN,2020-04-27 12:50:37.568332,"7,77,278","2,78,089"
926.25,906.05,938.00,166,2020-04-27 12:50:35,912.05,815.45,914.20,996.65,"22,74,394",3.12 %,NSE,33,934.35,TITAN,2020-04-27 12:50:38.569209,"7,77,278","2,78,089"
926.25,906.05,938.00,420,2020-04-27 12:50:37,912.05,815.45,914.20,996.65,"22,74,570",3.12 %,NSE,33,934.35,TITAN,2020-04-27 12:50:39.570109,"7,77,119","2,78,112"
926.25,906.05,938.00,420,2020-04-27 12:50:38,912.05,815.45,914.20,996.65,"22,74,993",3.12 %,NSE,33,934.35,TITAN,2020-04-27 12:50:40.571010,"7,76,697","2,78,190"
926.25,906.05,938.00,1,2020-04-27 12:50:38,912.05,815.45,914.20,996.65,"22,74,993",3.14 %,NSE,33,934.50,TITAN,2020-04-27 12:50:41.571909,"7,76,697","2,78,190"
926.25,906.05,938.00,1,2020-04-27 12:50:40,912.05,815.45,914.20,996.65,"22,75,090",3.12 %,NSE,33,934.35,TITAN,2020-04-27 12:50:42.572790,"7,76,802","2,77,983"
926.25,906.05,938.00,4,2020-04-27 12:50:42,912.05,815.45,914.20,996.65,"22,75,102",3.12 %,NSE,33,934.30,TITAN,2020-04-27 12:50:43.573692,"7,76,813","2,77,972"
926.25,906.05,938.00,4,2020-04-27 12:50:42,912.05,815.45,914.20,996.65,"22,75,102",3.12 %,NSE,33,934.30,TITAN,2020-04-27 12:50:44.574586,"7,76,813","2,77,972"
926.25,906.05,938.00,10,2020-04-27 12:50:43,912.05,815.45,914.20,996.65,"22,75,121",3.13 %,NSE,33,934.45,TITAN,2020-04-27 12:50:45.577028,"7,75,341","2,77,967"
926.25,906.05,938.00,5,2020-04-27 12:50:44,912.05,815.45,914.20,996.65,"22,75,160",3.13 %,NSE,33,934.45,TITAN,2020-04-27 12:50:46.577245,"7,76,249","2,77,962"
926.25,906.05,938.00,2,2020-04-27 12:50:45,912.05,815.45,914.20,996.65,"22,75,162",3.13 %,NSE,33,934.45,TITAN,2020-04-27 12:50:47.578132,"7,76,246","2,77,960"
926.25,906.05,938.00,51,2020-04-27 12:50:46,912.05,815.45,914.20,996.65,"22,75,512",3.16 %,NSE,33,934.70,TITAN,2020-04-27 12:50:48.579020,"7,76,283","2,77,952"
926.25,906.05,938.00,1,2020-04-27 12:50:46,912.05,815.45,914.20,996.65,"22,75,512",3.12 %,NSE,33,934.35,TITAN,2020-04-27 12:50:49.579556,"7,76,084","2,77,752"
926.25,906.05,938.00,13,2020-04-27 12:50:48,912.05,815.45,914.20,996.65,"22,75,622",3.17 %,NSE,33,934.75,TITAN,2020-04-27 12:50:50.580461,"7,75,914","2,78,434"
926.25,906.05,938.00,33,2020-04-27 12:50:49,912.05,815.45,914.20,996.65,"22,75,921",3.12 %,NSE,33,934.30,TITAN,2020-04-27 12:50:51.581346,"7,75,716","2,77,722"
926.25,906.05,938.00,1,2020-04-27 12:50:51,912.05,815.45,914.20,996.65,"22,75,986",3.17 %,NSE,33,934.80,TITAN,2020-04-27 12:50:52.582158,"7,75,971","2,77,791"
926.25,906.05,938.00,178,2020-04-27 12:50:51,912.05,815.45,914.20,996.65,"22,75,986",3.20 %,NSE,33,935.00,TITAN,2020-04-27 12:50:53.583076,"7,75,971","2,77,791"
926.26,906.05,938.00,4,2020-04-27 12:50:52,912.05,815.45,914.20,996.65,"22,76,764",3.19 %,NSE,33,934.95,TITAN,2020-04-27 12:50:54.583964,"7,75,719","2,78,597"
926.26,906.05,938.00,2,2020-04-27 12:50:54,912.05,815.45,914.20,996.65,"22,76,770",3.18 %,NSE,33,934.90,TITAN,2020-04-27 12:50:55.584869,"7,76,921","2,78,909"
926.26,906.05,938.00,2,2020-04-27 12:50:54,912.05,815.45,914.20,996.65,"22,76,770",3.18 %,NSE,33,934.90,TITAN,2020-04-27 12:50:56.586115,"7,76,921","2,78,909"
926.26,906.05,938.00,10,2020-04-27 12:50:54,912.05,815.45,914.20,996.65,"22,76,770",3.12 %,NSE,33,934.30,TITAN,2020-04-27 12:50:57.586327,"7,76,851","2,78,913"
926.26,906.05,938.00,20,2020-04-27 12:50:56,912.05,815.45,914.20,996.65,"22,76,805",3.12 %,NSE,33,934.30,TITAN,2020-04-27 12:50:58.587229,"7,76,901","2,78,988"
926.26,906.05,938.00,1,2020-04-27 12:50:57,912.05,815.45,914.20,996.65,"22,76,806",3.14 %,NSE,33,934.50,TITAN,2020-04-27 12:50:59.588100,"7,76,872","2,78,978"
926.26,906.05,938.00,1,2020-04-27 12:50:57,912.05,815.45,914.20,996.65,"22,76,806",3.14 %,NSE,33,934.50,TITAN,2020-04-27 12:51:00.588997,"7,76,899","2,78,991"
926.26,906.05,938.00,6,2020-04-27 12:51:00,912.05,815.45,914.20,996.65,"22,76,881",3.16 %,NSE,33,934.70,TITAN,2020-04-27 12:51:01.589810,"7,76,850","2,79,104"
926.26,906.05,938.00,2,2020-04-27 12:51:00,912.05,815.45,914.20,996.65,"22,76,881",3.10 %,NSE,33,934.10,TITAN,2020-04-27 12:51:02.590716,"7,76,850","2,79,104"
926.26,906.05,938.00,2,2020-04-27 12:51:02,912.05,815.45,914.20,996.65,"22,77,563",3.13 %,NSE,33,934.45,TITAN,2020-04-27 12:51:03.591616,"7,76,057","2,79,634"
926.26,906.05,938.00,41,2020-04-27 12:51:02,912.05,815.45,914.20,996.65,"22,77,563",3.13 %,NSE,33,934.45,TITAN,2020-04-27 12:51:04.592503,"7,75,885","2,79,606"
926.26,906.05,938.00,5,2020-04-27 12:51:02,912.05,815.45,914.20,996.65,"22,77,563",3.13 %,NSE,33,934.45,TITAN,2020-04-27 12:51:05.593393,"7,75,885","2,79,606"
926.26,906.05,938.00,13,2020-04-27 12:51:05,912.05,815.45,914.20,996.65,"22,77,681",3.13 %,NSE,33,934.40,TITAN,2020-04-27 12:51:06.594253,"7,76,121","2,79,496"
926.26,906.05,938.00,4,2020-04-27 12:51:06,912.05,815.45,914.20,996.65,"22,78,028",3.17 %,NSE,33,934.80,TITAN,2020-04-27 12:51:07.595670,"7,76,430","2,79,478"
926.26,906.05,938.00,2,2020-04-27 12:51:07,912.05,815.45,914.20,996.65,"22,78,080",3.17 %,NSE,33,934.80,TITAN,2020-04-27 12:51:08.595791,"7,76,386","2,79,386"
926.26,906.05,938.00,2,2020-04-27 12:51:07,912.05,815.45,914.20,996.65,"22,78,080",3.17 %,NSE,33,934.80,TITAN,2020-04-27 12:51:09.596681,"7,76,386","2,79,386"
926.26,906.05,938.00,18,2020-04-27 12:51:08,912.05,815.45,914.20,996.65,"22,78,216",3.17 %,NSE,33,934.80,TITAN,2020-04-27 12:51:10.597578,"7,76,396","2,79,403"
926.26,906.05,938.00,5,2020-04-27 12:51:08,912.05,815.45,914.20,996.65,"22,78,216",3.19 %,NSE,33,934.95,TITAN,2020-04-27 12:51:11.598380,"7,76,597","2,79,393"
926.26,906.05,938.00,10,2020-04-27 12:51:12,912.05,815.45,914.20,996.65,"22,78,491",3.15 %,NSE,33,934.60,TITAN,2020-04-27 12:51:12.599233,"7,76,527","2,79,424"
926.26,906.05,938.00,10,2020-04-27 12:51:12,912.05,815.45,914.20,996.65,"22,78,491",3.15 %,NSE,33,934.60,TITAN,2020-04-27 12:51:13.599535,"7,76,527","2,79,424"
926.26,906.05,938.00,10,2020-04-27 12:51:12,912.05,815.45,914.20,996.65,"22,78,491",3.15 %,NSE,33,934.60,TITAN,2020-04-27 12:51:14.600338,"7,76,529","2,79,484"
926.26,906.05,938.00,2,2020-04-27 12:51:14,912.05,815.45,914.20,996.65,"22,78,493",3.17 %,NSE,33,934.80,TITAN,2020-04-27 12:51:15.601242,"7,76,687","2,80,851"
926.26,906.05,938.00,39,2020-04-27 12:51:14,912.05,815.45,914.20,996.65,"22,78,543",3.15 %,NSE,33,934.60,TITAN,2020-04-27 12:51:16.602140,"7,76,646","2,79,628"
926.26,906.05,938.00,145,2020-04-27 12:51:14,912.05,815.45,914.20,996.65,"22,78,543",3.12 %,NSE,33,934.30,TITAN,2020-04-27 12:51:17.603042,"7,76,656","2,79,625"
926.26,906.05,938.00,145,2020-04-27 12:51:14,912.05,815.45,914.20,996.65,"22,78,543",3.12 %,NSE,33,934.30,TITAN,2020-04-27 12:51:18.607283,"7,76,656","2,79,625"
926.26,906.05,938.00,145,2020-04-27 12:51:17,912.05,815.45,914.20,996.65,"22,79,002",3.12 %,NSE,33,934.30,TITAN,2020-04-27 12:51:19.607437,"7,76,213","2,79,140"
926.26,906.05,938.00,20,2020-04-27 12:51:19,912.05,815.45,914.20,996.65,"22,79,022",3.12 %,NSE,33,934.30,TITAN,2020-04-27 12:51:20.608325,"7,76,241","2,79,140"
926.26,906.05,938.00,33,2020-04-27 12:51:20,912.05,815.45,914.20,996.65,"22,79,058",3.12 %,NSE,33,934.30,TITAN,2020-04-27 12:51:21.609216,"7,76,205","2,79,058"
926.26,906.05,938.00,29,2020-04-27 12:51:21,912.05,815.45,914.20,996.65,"22,79,130",3.12 %,NSE,33,934.30,TITAN,2020-04-27 12:51:22.610121,"7,76,726","2,78,820"
926.26,906.05,938.00,22,2020-04-27 12:51:21,912.05,815.45,914.20,996.65,"22,79,130",3.12 %,NSE,33,934.30,TITAN,2020-04-27 12:51:23.610988,"7,76,645","2,79,521"
926.27,906.05,938.00,5,2020-04-27 12:51:23,912.05,815.45,914.20,996.65,"22,79,285",3.16 %,NSE,33,934.65,TITAN,2020-04-27 12:51:24.611890,"7,76,327","2,79,718"
926.27,906.05,938.00,5,2020-04-27 12:51:23,912.05,815.45,914.20,996.65,"22,79,285",3.16 %,NSE,33,934.65,TITAN,2020-04-27 12:51:25.612688,"7,76,227","2,79,721"
926.27,906.05,938.00,5,2020-04-27 12:51:23,912.05,815.45,914.20,996.65,"22,79,285",3.16 %,NSE,33,934.65,TITAN,2020-04-27 12:51:26.613584,"7,76,227","2,79,721"
926.27,906.05,938.00,1,2020-04-27 12:51:25,912.05,815.45,914.20,996.65,"22,79,286",3.16 %,NSE,33,934.65,TITAN,2020-04-27 12:51:27.614476,"7,76,294","2,79,974"
926.27,906.05,938.00,192,2020-04-27 12:51:27,912.05,815.45,914.20,996.65,"22,79,480",3.16 %,NSE,33,934.65,TITAN,2020-04-27 12:51:28.615352,"7,77,323","2,77,833"
926.27,906.05,938.00,55,2020-04-27 12:51:29,912.05,815.45,914.20,996.65,"22,81,128",3.20 %,NSE,33,935.00,TITAN,2020-04-27 12:51:29.617295,"7,79,537","2,74,541"
926.27,906.05,938.00,55,2020-04-27 12:51:29,912.05,815.45,914.20,996.65,"22,81,128",3.20 %,NSE,33,935.00,TITAN,2020-04-27 12:51:30.617411,"7,79,537","2,74,541"
926.27,906.05,938.00,83,2020-04-27 12:51:30,912.05,815.45,914.20,996.65,"22,81,429",3.16 %,NSE,33,934.70,TITAN,2020-04-27 12:51:31.618290,"7,78,000","2,75,523"
926.28,906.05,938.00,30,2020-04-27 12:51:31,912.05,815.45,914.20,996.65,"22,82,196",3.13 %,NSE,33,934.40,TITAN,2020-04-27 12:51:32.619126,"7,77,031","2,75,199"
926.28,906.05,938.00,1,2020-04-27 12:51:31,912.05,815.45,914.20,996.65,"22,82,196",3.12 %,NSE,33,934.30,TITAN,2020-04-27 12:51:33.619557,"7,77,031","2,75,199"
926.28,906.05,938.00,50,2020-04-27 12:51:33,912.05,815.45,914.20,996.65,"22,82,322",3.12 %,NSE,33,934.30,TITAN,2020-04-27 12:51:34.620416,"7,76,029","2,78,438"
926.28,906.05,938.00,2,2020-04-27 12:51:33,912.05,815.45,914.20,996.65,"22,82,322",3.10 %,NSE,33,934.10,TITAN,2020-04-27 12:51:35.621314,"7,76,029","2,78,438"
926.28,906.05,938.00,2,2020-04-27 12:51:34,912.05,815.45,914.20,996.65,"22,83,500",3.10 %,NSE,33,934.10,TITAN,2020-04-27 12:51:36.622192,"7,75,137","2,78,604"
926.28,906.05,938.00,1,2020-04-27 12:51:36,912.05,815.45,914.20,996.65,"22,83,531",3.14 %,NSE,33,934.50,TITAN,2020-04-27 12:51:37.623062,"7,75,675","2,78,531"
926.28,906.05,938.00,1,2020-04-27 12:51:36,912.05,815.45,914.20,996.65,"22,83,531",3.14 %,NSE,33,934.50,TITAN,2020-04-27 12:51:38.623502,"7,75,677","2,78,555"
926.28,906.05,938.00,1,2020-04-27 12:51:36,912.05,815.45,914.20,996.65,"22,83,531",3.14 %,NSE,33,934.50,TITAN,2020-04-27 12:51:39.624377,"7,75,883","2,78,581"
926.28,906.05,938.00,12,2020-04-27 12:51:39,912.05,815.45,914.20,996.65,"22,83,556",3.12 %,NSE,33,934.30,TITAN,2020-04-27 12:51:40.628888,"7,75,969","2,78,599"
926.28,906.05,938.00,40,2020-04-27 12:51:39,912.05,815.45,914.20,996.65,"22,83,556",3.12 %,NSE,33,934.30,TITAN,2020-04-27 12:51:41.629074,"7,75,969","2,78,599"
926.28,906.05,938.00,40,2020-04-27 12:51:40,912.05,815.45,914.20,996.65,"22,83,596",3.12 %,NSE,33,934.30,TITAN,2020-04-27 12:51:42.629950,"7,75,677","2,78,661"
926.29,906.05,938.00,2,2020-04-27 12:51:42,912.05,815.45,914.20,996.65,"22,85,793",3.12 %,NSE,33,934.30,TITAN,2020-04-27 12:51:43.630829,"7,73,288","2,78,023"
926.29,906.05,938.00,2,2020-04-27 12:51:42,912.05,815.45,914.20,996.65,"22,85,793",3.12 %,NSE,33,934.35,TITAN,2020-04-27 12:51:44.631728,"7,73,288","2,78,023"
926.29,906.05,938.00,3,2020-04-27 12:51:44,912.05,815.45,914.20,996.65,"22,86,379",3.08 %,NSE,33,934.00,TITAN,2020-04-27 12:51:45.632613,"7,72,779","2,77,321"
926.29,906.05,938.00,47,2020-04-27 12:51:45,912.05,815.45,914.20,996.65,"22,86,485",3.08 %,NSE,33,934.00,TITAN,2020-04-27 12:51:46.633538,"7,72,675","2,78,113"
926.29,906.05,938.00,11,2020-04-27 12:51:46,912.05,815.45,914.20,996.65,"22,86,585",3.08 %,NSE,33,934.00,TITAN,2020-04-27 12:51:47.634438,"7,72,626","2,78,331"
926.29,906.05,938.00,11,2020-04-27 12:51:46,912.05,815.45,914.20,996.65,"22,86,585",3.08 %,NSE,33,934.00,TITAN,2020-04-27 12:51:48.635332,"7,72,626","2,78,331"
926.29,906.05,938.00,10,2020-04-27 12:51:48,912.05,815.45,914.20,996.65,"22,86,757",3.14 %,NSE,33,934.50,TITAN,2020-04-27 12:51:49.635533,"7,72,635","2,77,426"
926.29,906.05,938.00,4,2020-04-27 12:51:48,912.05,815.45,914.20,996.65,"22,86,757",3.08 %,NSE,33,934.00,TITAN,2020-04-27 12:51:50.636352,"7,72,635","2,77,426"
926.29,906.05,938.00,25,2020-04-27 12:51:50,912.05,815.45,914.20,996.65,"22,86,787",3.08 %,NSE,33,934.00,TITAN,2020-04-27 12:51:51.640220,"7,72,737","2,77,577"
926.29,906.05,938.00,100,2020-04-27 12:51:51,912.05,815.45,914.20,996.65,"22,86,887",3.08 %,NSE,33,934.00,TITAN,2020-04-27 12:51:52.640395,"7,72,639","2,77,751"
926.29,906.05,938.00,2,2020-04-27 12:51:52,912.05,815.45,914.20,996.65,"22,87,273",3.08 %,NSE,33,934.00,TITAN,2020-04-27 12:51:53.641274,"7,73,440","2,77,680"
926.29,906.05,938.00,2,2020-04-27 12:51:52,912.05,815.45,914.20,996.65,"22,87,273",3.08 %,NSE,33,934.00,TITAN,2020-04-27 12:51:54.642182,"7,73,440","2,77,680"
926.30,906.05,938.00,50,2020-04-27 12:51:54,912.05,815.45,914.20,996.65,"22,89,080",2.97 %,NSE,33,933.00,TITAN,2020-04-27 12:51:55.643078,"7,68,002","2,76,927"
926.30,906.05,938.00,2,2020-04-27 12:51:55,912.05,815.45,914.20,996.65,"22,89,430",2.97 %,NSE,33,933.00,TITAN,2020-04-27 12:51:56.643452,"7,68,730","2,78,203"
926.30,906.05,938.00,2,2020-04-27 12:51:55,912.05,815.45,914.20,996.65,"22,89,430",2.97 %,NSE,33,933.00,TITAN,2020-04-27 12:51:57.644359,"7,68,730","2,78,203"
926.30,906.05,938.00,13,2020-04-27 12:51:57,912.05,815.45,914.20,996.65,"22,89,632",2.97 %,NSE,33,933.00,TITAN,2020-04-27 12:51:58.645220,"7,68,345","2,78,631"
926.30,906.05,938.00,13,2020-04-27 12:51:57,912.05,815.45,914.20,996.65,"22,89,632",2.97 %,NSE,33,933.00,TITAN,2020-04-27 12:51:59.646119,"7,68,345","2,78,631"
926.30,906.05,938.00,10,2020-04-27 12:51:57,912.05,815.45,914.20,996.65,"22,89,632",2.99 %,NSE,33,933.15,TITAN,2020-04-27 12:52:00.646997,"7,68,183","2,79,411"
926.30,906.05,938.00,2,2020-04-27 12:52:01,912.05,815.45,914.20,996.65,"22,89,648",2.98 %,NSE,33,933.05,TITAN,2020-04-27 12:52:01.647907,"7,68,274","2,78,836"
926.30,906.05,938.00,2,2020-04-27 12:52:01,912.05,815.45,914.20,996.65,"22,89,648",2.98 %,NSE,33,933.05,TITAN,2020-04-27 12:52:02.649418,"7,68,274","2,78,836"
926.30,906.05,938.00,8,2020-04-27 12:52:02,912.05,815.45,914.20,996.65,"22,89,668",2.97 %,NSE,33,933.00,TITAN,2020-04-27 12:52:03.649578,"7,68,240","2,78,833"
926.30,906.05,938.00,294,2020-04-27 12:52:03,912.05,815.45,914.20,996.65,"22,90,173",2.97 %,NSE,33,933.00,TITAN,2020-04-27 12:52:04.650460,"7,68,321","2,78,328"
926.30,906.05,938.00,50,2020-04-27 12:52:04,912.05,815.45,914.20,996.65,"22,90,375",2.97 %,NSE,33,933.00,TITAN,2020-04-27 12:52:05.651367,"7,65,131","2,81,085"
926.31,906.05,938.00,3,2020-04-27 12:52:05,912.05,815.45,914.20,996.65,"22,91,446",2.99 %,NSE,33,933.15,TITAN,2020-04-27 12:52:06.652229,"7,65,436","2,81,121"
926.31,906.05,938.00,13,2020-04-27 12:52:07,912.05,815.45,914.20,996.65,"22,92,367",2.97 %,NSE,33,933.00,TITAN,2020-04-27 12:52:07.653112,"7,66,300","2,80,049"
926.31,906.05,938.00,7,2020-04-27 12:52:07,912.05,815.45,914.20,996.65,"22,92,447",2.99 %,NSE,33,933.15,TITAN,2020-04-27 12:52:08.653913,"7,65,407","2,81,342"
926.31,906.05,938.00,7,2020-04-27 12:52:07,912.05,815.45,914.20,996.65,"22,92,447",2.99 %,NSE,33,933.15,TITAN,2020-04-27 12:52:09.654821,"7,65,407","2,81,342"
926.31,906.05,938.00,32,2020-04-27 12:52:09,912.05,815.45,914.20,996.65,"22,93,101",2.97 %,NSE,33,933.00,TITAN,2020-04-27 12:52:10.655714,"7,65,515","2,79,697"
926.31,906.05,938.00,10,2020-04-27 12:52:09,912.05,815.45,914.20,996.65,"22,93,563",2.97 %,NSE,33,933.00,TITAN,2020-04-27 12:52:11.656619,"7,66,118","2,81,144"
926.31,906.05,938.00,65,2020-04-27 12:52:11,912.05,815.45,914.20,996.65,"22,93,755",2.91 %,NSE,33,932.45,TITAN,2020-04-27 12:52:12.657511,"7,66,127","2,79,631"
926.31,906.05,938.00,7,2020-04-27 12:52:12,912.05,815.45,914.20,996.65,"22,93,871",2.97 %,NSE,33,933.00,TITAN,2020-04-27 12:52:13.662132,"7,66,087","2,79,734"
926.31,906.05,938.00,29,2020-04-27 12:52:13,912.05,815.45,914.20,996.65,"22,93,981",2.91 %,NSE,33,932.45,TITAN,2020-04-27 12:52:14.780844,"7,66,160","2,79,928"
926.31,906.05,938.00,24,2020-04-27 12:52:14,912.05,815.45,914.20,996.65,"22,94,007",2.97 %,NSE,33,933.00,TITAN,2020-04-27 12:52:15.781780,"7,66,297","2,79,902"
926.31,906.05,938.00,24,2020-04-27 12:52:14,912.05,815.45,914.20,996.65,"22,94,007",2.97 %,NSE,33,933.00,TITAN,2020-04-27 12:52:16.782671,"7,66,855","2,79,944"
926.31,906.05,938.00,1,2020-04-27 12:52:17,912.05,815.45,914.20,996.65,"22,94,009",2.97 %,NSE,33,933.00,TITAN,2020-04-27 12:52:17.783535,"7,66,815","2,80,476"
926.31,906.05,938.00,1,2020-04-27 12:52:17,912.05,815.45,914.20,996.65,"22,94,009",2.97 %,NSE,33,933.00,TITAN,2020-04-27 12:52:18.784435,"7,66,815","2,80,476"
926.31,906.05,938.00,13,2020-04-27 12:52:18,912.05,815.45,914.20,996.65,"22,94,039",2.91 %,NSE,33,932.40,TITAN,2020-04-27 12:52:19.785315,"7,66,776","2,80,479"
926.31,906.05,938.00,11,2020-04-27 12:52:19,912.05,815.45,914.20,996.65,"22,94,553",2.92 %,NSE,33,932.50,TITAN,2020-04-27 12:52:20.786224,"7,66,190","2,81,666"
926.31,906.05,938.00,11,2020-04-27 12:52:19,912.05,815.45,914.20,996.65,"22,94,553",2.92 %,NSE,33,932.50,TITAN,2020-04-27 12:52:21.787094,"7,66,190","2,81,666"
926.32,906.05,938.00,50,2020-04-27 12:52:22,912.05,815.45,914.20,996.65,"22,95,430",2.91 %,NSE,33,932.40,TITAN,2020-04-27 12:52:22.787973,"7,68,265","2,81,698"
926.32,906.05,938.00,1,2020-04-27 12:52:22,912.05,815.45,914.20,996.65,"22,95,430",2.90 %,NSE,33,932.35,TITAN,2020-04-27 12:52:23.788898,"7,68,265","2,81,698"
926.32,906.05,938.00,1,2020-04-27 12:52:23,912.05,815.45,914.20,996.65,"22,95,515",2.90 %,NSE,33,932.35,TITAN,2020-04-27 12:52:24.794462,"7,68,121","2,82,022"
926.32,906.05,938.00,1,2020-04-27 12:52:24,912.05,815.45,914.20,996.65,"22,95,526",2.90 %,NSE,33,932.35,TITAN,2020-04-27 12:52:25.794700,"7,67,542","2,82,016"
926.32,906.05,938.00,3,2020-04-27 12:52:25,912.05,815.45,914.20,996.65,"22,96,646",2.92 %,NSE,33,932.55,TITAN,2020-04-27 12:52:26.795441,"7,65,592","2,81,662"
926.32,906.05,938.00,3,2020-04-27 12:52:25,912.05,815.45,914.20,996.65,"22,96,646",2.92 %,NSE,33,932.55,TITAN,2020-04-27 12:52:27.796335,"7,65,592","2,81,662"
926.32,906.05,938.00,1,2020-04-27 12:52:26,912.05,815.45,914.20,996.65,"22,96,747",2.89 %,NSE,33,932.20,TITAN,2020-04-27 12:52:28.797155,"7,62,956","2,82,543"
926.32,906.05,938.00,10,2020-04-27 12:52:28,912.05,815.45,914.20,996.65,"22,97,368",2.94 %,NSE,33,932.70,TITAN,2020-04-27 12:52:29.798062,"7,64,558","2,82,125"
926.32,906.05,938.00,10,2020-04-27 12:52:28,912.05,815.45,914.20,996.65,"22,97,368",2.94 %,NSE,33,932.70,TITAN,2020-04-27 12:52:30.798961,"7,64,558","2,82,125"
926.32,906.05,938.00,17,2020-04-27 12:52:31,912.05,815.45,914.20,996.65,"22,97,743",2.97 %,NSE,33,932.95,TITAN,2020-04-27 12:52:31.799842,"7,67,184","2,80,915"
926.32,906.05,938.00,7,2020-04-27 12:52:31,912.05,815.45,914.20,996.65,"22,97,813",2.90 %,NSE,33,932.30,TITAN,2020-04-27 12:52:32.800749,"7,66,798","2,80,885"
926.32,906.05,938.00,7,2020-04-27 12:52:31,912.05,815.45,914.20,996.65,"22,97,813",2.90 %,NSE,33,932.30,TITAN,2020-04-27 12:52:33.801651,"7,66,798","2,80,885"
926.32,906.05,938.00,50,2020-04-27 12:52:33,912.05,815.45,914.20,996.65,"22,98,033",2.91 %,NSE,33,932.45,TITAN,2020-04-27 12:52:34.802548,"7,64,188","2,84,611"
926.32,906.05,938.00,100,2020-04-27 12:52:34,912.05,815.45,914.20,996.65,"22,98,114",2.89 %,NSE,33,932.20,TITAN,2020-04-27 12:52:35.807091,"7,64,127","2,83,013"
926.32,906.05,938.00,19,2020-04-27 12:52:35,912.05,815.45,914.20,996.65,"22,98,313",2.94 %,NSE,33,932.70,TITAN,2020-04-27 12:52:36.807305,"7,64,410","2,82,799"
926.32,906.05,938.00,19,2020-04-27 12:52:35,912.05,815.45,914.20,996.65,"22,98,313",2.94 %,NSE,33,932.70,TITAN,2020-04-27 12:52:37.808199,"7,64,453","2,82,799"
926.33,906.05,938.00,34,2020-04-27 12:52:37,912.05,815.45,914.20,996.65,"22,98,413",2.89 %,NSE,33,932.20,TITAN,2020-04-27 12:52:38.809110,"7,65,866","2,83,893"
926.33,906.05,938.00,34,2020-04-27 12:52:38,912.05,815.45,914.20,996.65,"22,98,447",2.89 %,NSE,33,932.20,TITAN,2020-04-27 12:52:39.809825,"7,65,863","2,83,843"
926.33,906.05,938.00,15,2020-04-27 12:52:39,912.05,815.45,914.20,996.65,"22,98,462",2.91 %,NSE,33,932.40,TITAN,2020-04-27 12:52:40.810717,"7,66,137","2,84,549"
926.33,906.05,938.00,10,2020-04-27 12:52:40,912.05,815.45,914.20,996.65,"22,98,487",2.89 %,NSE,33,932.20,TITAN,2020-04-27 12:52:41.811626,"7,66,048","2,83,860"
926.33,906.05,938.00,10,2020-04-27 12:52:40,912.05,815.45,914.20,996.65,"22,98,487",2.89 %,NSE,33,932.20,TITAN,2020-04-27 12:52:42.812544,"7,66,048","2,83,860"
926.33,906.05,938.00,20,2020-04-27 12:52:40,912.05,815.45,914.20,996.65,"22,98,487",2.89 %,NSE,33,932.20,TITAN,2020-04-27 12:52:43.813442,"7,65,958","2,84,710"
926.33,906.05,938.00,20,2020-04-27 12:52:44,912.05,815.45,914.20,996.65,"22,98,651",2.89 %,NSE,33,932.20,TITAN,2020-04-27 12:52:44.814333,"7,65,228","2,85,419"
926.33,906.05,938.00,20,2020-04-27 12:52:44,912.05,815.45,914.20,996.65,"22,98,651",2.89 %,NSE,33,932.20,TITAN,2020-04-27 12:52:45.815185,"7,65,228","2,85,419"
926.33,906.05,938.00,11,2020-04-27 12:52:45,912.05,815.45,914.20,996.65,"22,98,683",2.89 %,NSE,33,932.20,TITAN,2020-04-27 12:52:46.815424,"7,65,726","2,85,428"
926.33,906.05,938.00,9,2020-04-27 12:52:46,912.05,815.45,914.20,996.65,"22,98,694",2.89 %,NSE,33,932.25,TITAN,2020-04-27 12:52:47.815572,"7,66,350","2,85,537"
